DATE,PRCP,TMAX,TMIN
1980-04-11T00:00:00,0.0,27.8,
1980-04-12T00:00:00,1.3,16.7,-1.1
1980-04-13T00:00:00,0.8,5.0,-1.7
1980-04-14T00:00:00,0.0,18.3,-1.7
1980-04-15T00:00:00,0.0,20.6,3.3
1980-04-16T00:00:00,0.0,26.1,8.3
1980-04-17T00:00:00,0.0,23.9,1.7
1980-04-18T00:00:00,0.0,21.1,1.7
1980-04-19T00:00:00,0.0,25.6,2.8
1980-04-20T00:00:00,0.0,26.7,1.7
1980-04-21T00:00:00,0.0,29.4,
1980-04-22T00:00:00,0.0,26.7,7.2
1980-04-23T00:00:00,0.0,27.2,10.0
1980-04-24T00:00:00,0.0,27.2,5.6
1980-04-25T00:00:00,4.8,14.4,1.1
1980-04-26T00:00:00,0.0,10.0,0.6
1980-04-27T00:00:00,0.0,18.3,1.7
1980-04-28T00:00:00,0.0,21.7,5.6
1980-04-29T00:00:00,0.0,25.6,6.7
1980-04-30T00:00:00,0.0,27.2,3.3
1980-05-01T00:00:00,0.0,23.9,5.6
1980-05-02T00:00:00,1.3,19.4,5.6
1980-05-03T00:00:00,0.0,21.1,6.7
1980-05-04T00:00:00,0.0,21.1,5.0
1980-05-05T00:00:00,0.0,23.9,7.8
1980-05-06T00:00:00,2.0,26.1,9.4
1980-05-07T00:00:00,0.0,25.6,7.8
1980-05-08T00:00:00,0.0,25.6,11.1
1980-05-09T00:00:00,0.0,20.0,8.3
1980-05-10T00:00:00,0.0,28.3,
1980-05-11T00:00:00,0.0,30.6,16.1
1980-05-12T00:00:00,0.0,20.0,11.1
1980-05-13T00:00:00,0.0,23.9,11.1
1980-05-14T00:00:00,0.0,22.8,8.3
1980-05-15T00:00:00,3.8,16.1,9.4
1980-05-16T00:00:00,24.9,14.4,6.7
1980-05-17T00:00:00,0.0,18.9,7.2
1980-05-18T00:00:00,0.0,27.2,7.8
1980-05-19T00:00:00,0.0,21.1,10.0
1980-05-20T00:00:00,0.0,25.6,12.8
1980-05-21T00:00:00,0.0,26.1,13.3
1980-05-22T00:00:00,0.0,28.3,11.7
1980-05-23T00:00:00,0.0,27.8,7.2
1980-05-24T00:00:00,0.0,31.1,6.7
1980-05-25T00:00:00,0.0,30.0,7.2
1980-05-26T00:00:00,0.0,29.4,8.9
1980-05-27T00:00:00,0.0,31.7,11.7
1980-05-28T00:00:00,3.6,31.1,13.3
1980-05-29T00:00:00,0.0,29.4,11.1
1980-05-30T00:00:00,0.0,31.7,7.8
1980-05-31T00:00:00,0.0,30.6,12.2
1980-06-01T00:00:00,0.0,31.7,12.2
1980-06-02T00:00:00,0.0,33.3,10.0
1980-06-03T00:00:00,0.0,32.8,10.0
1980-06-04T00:00:00,0.0,35.0,18.9
1980-06-05T00:00:00,0.0,36.1,15.6
1980-06-06T00:00:00,0.0,37.8,15.6
1980-06-07T00:00:00,0.0,37.8,15.6
1980-06-08T00:00:00,18.3,33.9,15.6
1980-06-09T00:00:00,0.0,25.6,16.7
1980-06-10T00:00:00,0.0,23.9,15.6
1980-06-11T00:00:00,11.9,26.7,12.8
1980-06-12T00:00:00,0.0,28.9,15.6
1980-06-13T00:00:00,0.0,36.1,16.7
1980-06-14T00:00:00,0.0,37.2,13.9
1980-06-15T00:00:00,0.0,38.9,18.3
1980-06-16T00:00:00,0.0,37.8,17.2
1980-06-17T00:00:00,0.0,32.2,16.7
1980-06-18T00:00:00,0.0,36.7,20.0
1980-06-19T00:00:00,0.0,38.9,19.4
1980-06-20T00:00:00,0.0,34.4,16.7
1980-06-21T00:00:00,0.0,35.0,15.0
1980-06-22T00:00:00,0.0,35.6,18.3
1980-06-23T00:00:00,0.0,37.8,16.1
1980-06-24T00:00:00,0.0,40.0,13.3
1980-06-25T00:00:00,0.0,40.6,15.0
1980-06-26T00:00:00,0.0,38.3,17.8
1980-06-27T00:00:00,0.0,38.3,16.1
1980-06-28T00:00:00,0.0,41.1,21.1
1980-06-29T00:00:00,0.0,40.0,20.6
1980-06-30T00:00:00,0.0,39.4,21.1
1980-07-01T00:00:00,0.0,39.4,19.4
1980-07-02T00:00:00,0.0,38.3,22.2
1980-07-03T00:00:00,0.0,38.3,18.3
1980-07-04T00:00:00,0.0,38.9,22.8
1980-07-05T00:00:00,0.0,38.9,20.6
1980-07-06T00:00:00,0.0,38.9,21.1
1980-07-07T00:00:00,0.0,36.1,18.3
1980-07-08T00:00:00,0.0,35.0,21.1
1980-07-09T00:00:00,0.0,35.6,18.9
1980-07-10T00:00:00,0.0,36.7,21.1
1980-07-11T00:00:00,0.0,36.7,19.4
1980-07-12T00:00:00,0.0,35.6,18.3
1980-07-13T00:00:00,0.0,36.1,22.2
1980-07-14T00:00:00,0.0,37.8,21.7
1980-07-15T00:00:00,0.0,37.2,20.6
1980-07-16T00:00:00,0.0,38.3,21.7
1980-07-17T00:00:00,0.0,38.9,16.1
1980-07-18T00:00:00,0.0,37.8,15.6
1980-07-19T00:00:00,0.0,37.8,20.0
1980-07-20T00:00:00,0.0,35.6,20.0
1980-07-21T00:00:00,0.0,36.1,20.0
1980-07-22T00:00:00,0.0,36.7,18.3
1980-07-23T00:00:00,0.0,32.8,17.8
1980-07-24T00:00:00,0.0,35.0,20.0
1980-07-25T00:00:00,0.0,36.1,18.3
1980-07-26T00:00:00,0.0,36.7,20.0
1980-07-27T00:00:00,0.0,36.1,15.0
1980-07-28T00:00:00,0.0,32.2,20.0
1980-07-29T00:00:00,0.0,37.2,14.4
1980-07-30T00:00:00,0.0,36.1,17.2
1980-07-31T00:00:00,0.0,32.2,21.1
1980-08-01T00:00:00,0.0,35.6,20.0
1980-08-02T00:00:00,0.0,35.6,21.1
1980-08-03T00:00:00,0.0,38.9,18.3
1980-08-04T00:00:00,0.0,36.7,21.1
1980-08-05T00:00:00,0.0,33.9,22.2
1980-08-06T00:00:00,7.9,37.8,18.9
1980-08-07T00:00:00,0.0,32.2,12.2
1980-08-08T00:00:00,0.0,33.3,12.8
1980-08-09T00:00:00,0.0,33.3,18.9
1980-08-10T00:00:00,0.0,32.2,17.8
1980-08-11T00:00:00,0.0,33.9,18.9
1980-08-12T00:00:00,2.8,30.0,15.6
1980-08-13T00:00:00,1.8,26.1,16.1
1980-08-14T00:00:00,20.6,24.4,16.1
1980-08-15T00:00:00,3.0,28.3,18.3
1980-08-16T00:00:00,0.0,32.8,17.8
1980-08-17T00:00:00,0.0,34.4,11.1
1980-08-18T00:00:00,0.0,33.9,17.2
1980-08-19T00:00:00,0.0,32.8,19.4
1980-08-20T00:00:00,0.0,29.4,16.1
1980-08-21T00:00:00,0.0,33.3,12.8
1980-08-22T00:00:00,0.0,33.3,16.1
1980-08-23T00:00:00,0.0,32.8,16.7
1980-08-24T00:00:00,0.0,32.8,11.1
1980-08-25T00:00:00,0.0,33.3,17.2
1980-08-26T00:00:00,1.8,32.2,17.8
1980-08-27T00:00:00,8.9,26.7,16.7
1980-08-28T00:00:00,0.0,24.4,13.9
1980-08-29T00:00:00,2.5,31.1,15.0
1980-08-30T00:00:00,0.0,35.0,15.0
1980-08-31T00:00:00,0.0,35.6,16.1
1980-09-01T00:00:00,0.0,33.3,15.0
1980-09-02T00:00:00,0.0,31.7,16.1
1980-09-03T00:00:00,0.0,32.8,16.7
1980-09-04T00:00:00,0.0,32.2,16.7
1980-09-05T00:00:00,0.0,32.2,18.3
1980-09-06T00:00:00,4.3,31.1,15.6
1980-09-07T00:00:00,0.8,24.4,16.7
1980-09-08T00:00:00,0.0,29.4,16.7
1980-09-09T00:00:00,14.7,31.1,16.7
1980-09-10T00:00:00,36.8,18.9,11.1
1980-09-11T00:00:00,1.0,17.2,11.1
1980-09-12T00:00:00,0.0,26.7,15.6
1980-09-13T00:00:00,0.0,30.0,15.0
1980-09-14T00:00:00,6.4,31.7,15.6
1980-09-15T00:00:00,0.0,25.0,16.7
1980-09-16T00:00:00,0.0,31.7,17.2
1980-09-17T00:00:00,0.0,32.2,7.8
1980-09-18T00:00:00,0.0,26.7,10.6
1980-09-19T00:00:00,0.0,31.7,12.8
1980-09-20T00:00:00,0.0,33.9,13.3
1980-09-21T00:00:00,0.0,33.3,13.9
1980-09-22T00:00:00,0.0,33.9,14.4
1980-09-23T00:00:00,0.0,33.9,14.4
1980-09-24T00:00:00,0.0,26.1,11.1
1980-09-25T00:00:00,0.0,30.0,13.3
1980-09-26T00:00:00,19.1,17.2,10.0
1980-09-27T00:00:00,6.9,14.4,10.6
1980-09-28T00:00:00,0.0,17.8,10.6
1980-09-29T00:00:00,0.0,23.9,13.9
1980-09-30T00:00:00,0.0,29.4,13.3
1980-10-01T00:00:00,0.0,30.0,10.0
1980-10-02T00:00:00,0.0,31.1,7.8
1980-10-03T00:00:00,0.0,21.1,7.2
1980-10-04T00:00:00,0.0,23.9,7.8
1980-10-05T00:00:00,0.0,27.8,8.9
1980-10-06T00:00:00,2.3,26.7,11.1
1980-10-07T00:00:00,0.0,20.0,7.2
1980-10-08T00:00:00,0.0,24.4,7.2
1980-10-09T00:00:00,0.0,23.9,7.2
1980-10-10T00:00:00,0.0,26.7,5.6
1980-10-11T00:00:00,0.0,19.4,3.3
1980-10-12T00:00:00,0.0,22.2,
1980-10-13T00:00:00,0.0,27.2,4.4
1980-10-14T00:00:00,0.0,26.7,9.4
1980-10-15T00:00:00,0.0,27.2,8.9
1980-10-16T00:00:00,0.0,23.9,3.9
1980-10-17T00:00:00,0.0,16.7,3.3
1980-10-18T00:00:00,0.0,18.9,1.7
1980-10-19T00:00:00,0.0,17.8,-0.6
1980-10-20T00:00:00,0.0,18.3,
1980-10-21T00:00:00,0.0,17.2,-0.6
1980-10-22T00:00:00,0.0,22.2,2.8
1980-10-23T00:00:00,0.0,23.3,1.1
1980-10-24T00:00:00,0.0,13.9,-3.3
1980-10-25T00:00:00,0.0,17.8,-1.1
1980-10-26T00:00:00,0.0,21.1,1.7
1980-10-27T00:00:00,0.0,21.1,2.2
1980-10-28T00:00:00,0.0,12.2,-0.6
1980-10-29T00:00:00,0.0,7.2,-6.1
1980-10-30T00:00:00,0.0,13.3,-3.9
1980-10-31T00:00:00,0.0,21.1,-0.6
1980-11-01T00:00:00,0.0,25.0,-2.8
1980-11-02T00:00:00,0.0,23.3,-1.1
1980-11-03T00:00:00,0.0,25.6,3.9
1980-11-04T00:00:00,0.0,20.6,0.0
1980-11-05T00:00:00,0.0,18.9,0.6
1980-11-06T00:00:00,0.0,22.8,3.3
1980-11-07T00:00:00,0.0,26.7,1.1
1980-11-08T00:00:00,0.0,28.9,6.1
1980-11-09T00:00:00,0.0,28.3,4.4
1980-11-10T00:00:00,0.0,22.2,0.0
1980-11-11T00:00:00,0.0,23.9,1.7
1980-11-12T00:00:00,0.0,23.9,6.7
1980-11-13T00:00:00,0.0,21.1,8.3
1980-11-14T00:00:00,0.0,21.1,-0.6
1980-11-15T00:00:00,0.3,6.1,0.0
1980-11-16T00:00:00,5.3,2.8,-4.4
1980-11-17T00:00:00,1.8,-1.1,-5.6
1980-11-18T00:00:00,0.0,2.8,-7.2
1980-11-19T00:00:00,0.0,8.9,-6.7
1980-11-20T00:00:00,0.0,9.4,-5.6
1980-11-21T00:00:00,0.0,11.7,-6.1
1980-11-22T00:00:00,0.0,12.2,-7.2
1980-11-23T00:00:00,0.0,20.0,-7.2
1980-11-24T00:00:00,0.0,8.9,-1.7
1980-11-25T00:00:00,6.9,1.1,-5.6
1980-11-26T00:00:00,0.0,-1.1,-15.6
1980-11-27T00:00:00,0.0,4.4,-11.1
1980-11-28T00:00:00,0.0,5.6,-5.6
1980-11-29T00:00:00,0.0,15.6,-1.7
1980-11-30T00:00:00,0.0,15.6,-2.2
1980-12-01T00:00:00,0.0,20.0,-1.1
1980-12-02T00:00:00,0.0,19.4,-9.4
1980-12-03T00:00:00,0.0,20.0,-9.4
1980-12-04T00:00:00,0.0,15.6,-3.9
1980-12-05T00:00:00,0.0,22.8,-5.0
1980-12-06T00:00:00,0.0,23.3,
1980-12-07T00:00:00,0.0,18.3,7.2
1980-12-08T00:00:00,0.0,12.8,-1.1
1980-12-09T00:00:00,0.0,12.8,-3.3
1980-12-10T00:00:00,0.0,7.8,-7.2
1980-12-11T00:00:00,0.0,11.7,-7.2
1980-12-12T00:00:00,0.0,17.2,-4.4
1980-12-13T00:00:00,0.0,17.2,-5.6
1980-12-14T00:00:00,0.0,7.2,-3.9
1980-12-15T00:00:00,0.0,17.2,-3.9
1980-12-16T00:00:00,0.0,18.3,-2.2
1980-12-17T00:00:00,0.0,18.9,-3.3
1980-12-18T00:00:00,0.0,24.4,
1980-12-19T00:00:00,0.0,22.2,-3.9
1980-12-20T00:00:00,0.0,-2.2,-5.0
1980-12-21T00:00:00,0.0,1.1,-6.7
1980-12-22T00:00:00,0.0,4.4,-7.8
1980-12-23T00:00:00,0.0,18.3,
1980-12-24T00:00:00,0.0,18.3,-4.4
1980-12-25T00:00:00,0.0,13.9,-6.1
1980-12-26T00:00:00,0.0,21.1,
1980-12-27T00:00:00,0.0,21.1,-2.2
1980-12-28T00:00:00,0.0,22.8,-1.1
1980-12-29T00:00:00,0.0,21.7,0.6
1980-12-30T00:00:00,0.0,11.7,-3.9
1980-12-31T00:00:00,0.0,21.1,-1.1
1981-01-01T00:00:00,0.0,17.2,-3.9
1981-01-02T00:00:00,0.0,15.0,-5.6
1981-01-03T00:00:00,0.0,16.7,-2.2
1981-01-04T00:00:00,0.0,15.0,-4.4
1981-01-05T00:00:00,0.0,15.6,-1.1
1981-01-06T00:00:00,0.0,13.3,-2.8
1981-01-07T00:00:00,0.0,11.1,-7.2
1981-01-08T00:00:00,0.0,15.6,-3.3
1981-01-09T00:00:00,0.0,9.4,-7.8
1981-01-10T00:00:00,0.0,15.0,-7.2
1981-01-11T00:00:00,0.0,8.9,-4.4
1981-01-12T00:00:00,0.0,7.8,-5.0
1981-01-13T00:00:00,0.0,10.0,-4.4
1981-01-14T00:00:00,0.0,16.1,-6.7
1981-01-15T00:00:00,0.0,13.9,-8.9
1981-01-16T00:00:00,0.0,13.3,-8.3
1981-01-17T00:00:00,2.3,1.1,-6.7
1981-01-18T00:00:00,2.8,-3.3,-5.6
1981-01-19T00:00:00,0.0,-0.6,-5.6
1981-01-20T00:00:00,0.0,10.0,-3.9
1981-01-21T00:00:00,0.0,11.1,-6.1
1981-01-22T00:00:00,0.0,10.0,-6.1
1981-01-23T00:00:00,0.0,16.1,-5.0
1981-01-24T00:00:00,0.0,20.0,-2.2
1981-01-25T00:00:00,0.0,19.4,1.7
1981-01-26T00:00:00,0.0,15.6,-5.6
1981-01-27T00:00:00,0.0,13.3,-5.0
1981-01-28T00:00:00,0.0,16.7,-0.6
1981-01-29T00:00:00,0.0,18.9,0.0
1981-01-30T00:00:00,0.0,16.7,-5.6
1981-01-31T00:00:00,0.0,15.0,0.0
1981-02-01T00:00:00,0.0,8.3,-8.9
1981-02-02T00:00:00,0.0,8.3,-11.1
1981-02-03T00:00:00,0.0,8.3,-8.3
1981-02-04T00:00:00,0.0,8.9,-6.1
1981-02-05T00:00:00,0.0,2.2,-1.7
1981-02-06T00:00:00,0.0,11.7,-6.7
1981-02-07T00:00:00,0.0,8.9,-5.6
1981-02-08T00:00:00,0.0,15.6,-7.8
1981-02-09T00:00:00,0.0,17.8,4.4
1981-02-10T00:00:00,0.0,17.8,1.1
1981-02-11T00:00:00,0.0,8.3,-17.2
1981-02-12T00:00:00,0.0,15.0,-13.9
1981-02-13T00:00:00,0.0,12.8,-9.4
1981-02-14T00:00:00,0.0,17.2,-7.8
1981-02-15T00:00:00,0.0,18.9,-3.3
1981-02-16T00:00:00,0.0,18.3,-3.9
1981-02-17T00:00:00,0.0,21.1,-1.7
1981-02-18T00:00:00,0.0,24.4,1.1
1981-02-19T00:00:00,0.0,20.0,-2.2
1981-02-20T00:00:00,0.0,27.2,2.8
1981-02-21T00:00:00,0.0,25.6,3.3
1981-02-22T00:00:00,0.0,6.1,-6.1
1981-02-23T00:00:00,0.0,16.7,-2.8
1981-02-24T00:00:00,0.0,20.0,-5.0
1981-02-25T00:00:00,0.0,24.4,-4.4
1981-02-26T00:00:00,0.0,25.0,5.6
1981-02-27T00:00:00,0.0,22.8,7.8
1981-02-28T00:00:00,0.0,15.0,3.3
1981-03-01T00:00:00,6.6,14.4,4.4
1981-03-02T00:00:00,0.0,18.9,1.7
1981-03-03T00:00:00,1.8,12.8,2.8
1981-03-04T00:00:00,0.3,13.9,3.3
1981-03-05T00:00:00,0.0,12.8,-3.9
1981-03-06T00:00:00,0.0,10.6,-2.8
1981-03-07T00:00:00,0.5,13.9,-1.1
1981-03-08T00:00:00,0.0,13.3,-4.4
1981-03-09T00:00:00,0.0,9.4,-3.9
1981-03-10T00:00:00,0.0,10.0,-1.1
1981-03-11T00:00:00,2.3,8.3,1.7
1981-03-12T00:00:00,0.5,7.8,-1.1
1981-03-13T00:00:00,0.0,15.6,0.6
1981-03-14T00:00:00,1.5,13.3,-1.1
1981-03-15T00:00:00,5.8,10.0,-0.6
1981-03-16T00:00:00,0.0,17.8,0.6
1981-03-17T00:00:00,0.0,20.0,-1.1
1981-03-18T00:00:00,0.0,19.4,-1.1
1981-03-19T00:00:00,0.0,12.2,-2.2
1981-03-20T00:00:00,0.0,18.9,1.7
1981-03-21T00:00:00,0.0,20.0,3.3
1981-03-22T00:00:00,0.0,16.1,2.2
1981-03-23T00:00:00,0.0,16.1,-0.6
1981-03-24T00:00:00,0.0,19.4,-0.6
1981-03-25T00:00:00,0.0,20.0,3.3
1981-03-26T00:00:00,0.0,20.0,2.2
1981-03-27T00:00:00,0.0,25.6,0.6
1981-03-28T00:00:00,0.0,27.2,5.6
1981-03-29T00:00:00,0.0,14.4,-0.6
1981-03-30T00:00:00,0.0,20.0,5.6
1981-03-31T00:00:00,0.0,24.4,-0.6
1981-04-01T00:00:00,0.0,19.4,-0.6
1981-04-02T00:00:00,0.0,24.4,2.2
1981-04-03T00:00:00,0.0,25.6,8.9
1981-04-04T00:00:00,0.0,15.6,2.8
1981-04-05T00:00:00,0.0,15.6,-2.2
1981-04-06T00:00:00,0.0,17.2,0.6
1981-04-07T00:00:00,0.0,22.2,2.8
1981-04-08T00:00:00,0.0,27.2,1.1
1981-04-09T00:00:00,0.0,25.6,3.3
1981-04-10T00:00:00,0.0,28.3,6.7
1981-04-11T00:00:00,0.0,29.4,10.0
1981-04-12T00:00:00,0.0,29.4,9.4
1981-04-13T00:00:00,0.0,27.2,10.0
1981-04-14T00:00:00,2.0,27.8,4.4
1981-04-15T00:00:00,2.3,10.0,4.4
1981-04-16T00:00:00,0.0,13.3,3.9
1981-04-17T00:00:00,0.0,26.1,7.2
1981-04-18T00:00:00,0.0,26.7,11.1
1981-04-19T00:00:00,1.5,20.0,8.9
1981-04-20T00:00:00,0.0,26.7,6.7
1981-04-21T00:00:00,0.0,26.1,9.4
1981-04-22T00:00:00,0.0,23.9,11.1
1981-04-23T00:00:00,1.5,22.2,6.1
1981-04-24T00:00:00,0.0,23.3,4.4
1981-04-25T00:00:00,0.0,25.6,6.7
1981-04-26T00:00:00,0.0,30.0,10.0
1981-04-27T00:00:00,0.0,32.2,9.4
1981-04-28T00:00:00,0.0,29.4,14.4
1981-04-29T00:00:00,0.0,25.0,8.3
1981-04-30T00:00:00,0.0,32.2,11.7
1981-05-01T00:00:00,0.0,32.2,12.8
1981-05-02T00:00:00,5.1,25.6,13.3
1981-05-03T00:00:00,0.0,22.8,11.7
1981-05-04T00:00:00,0.0,29.4,12.2
1981-05-05T00:00:00,4.8,26.7,11.1
1981-05-06T00:00:00,1.3,18.9,10.6
1981-05-07T00:00:00,0.0,22.8,11.1
1981-05-08T00:00:00,0.0,27.2,7.8
1981-05-09T00:00:00,0.0,27.8,7.2
1981-05-10T00:00:00,0.0,18.9,2.2
1981-05-11T00:00:00,0.0,21.1,2.8
1981-05-12T00:00:00,0.0,29.4,8.9
1981-05-13T00:00:00,0.0,31.7,14.4
1981-05-14T00:00:00,0.0,22.8,9.4
1981-05-15T00:00:00,4.8,22.8,9.4
1981-05-16T00:00:00,0.0,27.8,12.2
1981-05-17T00:00:00,0.0,25.6,12.2
1981-05-18T00:00:00,0.0,23.9,11.7
1981-05-19T00:00:00,0.0,25.6,8.3
1981-05-20T00:00:00,0.0,21.1,6.1
1981-05-21T00:00:00,0.0,18.9,11.1
1981-05-22T00:00:00,0.0,29.4,8.9
1981-05-23T00:00:00,0.0,28.9,11.1
1981-05-24T00:00:00,0.0,27.8,14.4
1981-05-25T00:00:00,6.6,27.8,8.3
1981-05-26T00:00:00,0.0,31.1,13.9
1981-05-27T00:00:00,0.0,32.8,15.0
1981-05-28T00:00:00,0.0,31.7,11.7
1981-05-29T00:00:00,0.0,30.6,12.2
1981-05-30T00:00:00,3.6,27.8,11.7
1981-05-31T00:00:00,1.5,17.2,8.3
1981-06-01T00:00:00,0.0,28.3,11.7
1981-06-02T00:00:00,0.0,31.1,11.1
1981-06-03T00:00:00,4.1,32.2,12.8
1981-06-04T00:00:00,0.8,32.2,11.1
1981-06-05T00:00:00,0.0,27.2,12.2
1981-06-06T00:00:00,0.0,30.6,14.4
1981-06-07T00:00:00,0.0,32.8,15.0
1981-06-08T00:00:00,0.0,39.4,18.3
1981-06-09T00:00:00,0.0,39.4,21.1
1981-06-10T00:00:00,0.0,39.4,15.0
1981-06-11T00:00:00,0.0,40.6,15.6
1981-06-12T00:00:00,0.0,38.9,16.7
1981-06-13T00:00:00,0.0,34.4,18.3
1981-06-14T00:00:00,0.0,37.8,16.1
1981-06-15T00:00:00,0.0,37.2,11.1
1981-06-16T00:00:00,0.0,25.6,8.3
1981-06-17T00:00:00,0.0,27.8,8.9
1981-06-18T00:00:00,0.0,33.9,10.6
1981-06-19T00:00:00,0.0,35.0,14.4
1981-06-20T00:00:00,0.0,40.0,15.6
1981-06-21T00:00:00,0.0,40.6,16.1
1981-06-22T00:00:00,0.0,41.1,16.7
1981-06-23T00:00:00,13.5,33.3,13.9
1981-06-24T00:00:00,2.0,32.2,17.8
1981-06-25T00:00:00,0.0,35.0,18.3
1981-06-26T00:00:00,0.0,35.0,18.3
1981-06-27T00:00:00,0.0,32.8,18.3
1981-06-28T00:00:00,0.0,32.2,18.3
1981-06-29T00:00:00,0.5,32.2,17.8
1981-06-30T00:00:00,13.2,31.7,17.2
1981-07-01T00:00:00,3.8,26.7,16.7
1981-07-02T00:00:00,0.0,31.1,18.3
1981-07-03T00:00:00,0.0,32.2,20.6
1981-07-04T00:00:00,0.0,33.3,18.3
1981-07-05T00:00:00,0.0,34.4,16.7
1981-07-06T00:00:00,0.0,33.9,18.3
1981-07-07T00:00:00,0.0,35.0,18.9
1981-07-08T00:00:00,0.0,35.0,
1981-07-09T00:00:00,5.3,33.3,
1981-07-10T00:00:00,0.8,26.1,16.1
1981-07-11T00:00:00,0.0,30.0,
1981-07-12T00:00:00,0.0,33.3,20.0
1981-07-13T00:00:00,0.0,32.8,19.4
1981-07-14T00:00:00,0.0,33.9,15.0
1981-07-15T00:00:00,0.0,35.0,17.8
1981-07-16T00:00:00,10.2,35.0,16.7
1981-07-17T00:00:00,0.0,32.2,17.2
1981-07-18T00:00:00,0.0,32.8,18.3
1981-07-19T00:00:00,0.0,35.6,18.3
1981-07-20T00:00:00,0.0,35.6,17.8
1981-07-21T00:00:00,0.0,36.7,17.8
1981-07-22T00:00:00,0.0,37.8,19.4
1981-07-23T00:00:00,0.0,38.3,19.4
1981-07-24T00:00:00,0.0,37.2,18.9
1981-07-25T00:00:00,0.0,35.6,19.4
1981-07-26T00:00:00,0.0,35.6,17.8
1981-07-27T00:00:00,0.0,33.9,18.9
1981-07-28T00:00:00,1.3,34.4,17.2
1981-07-29T00:00:00,0.0,30.0,17.8
1981-07-30T00:00:00,27.2,31.7,14.4
1981-07-31T00:00:00,0.0,31.1,18.9
1981-08-01T00:00:00,0.0,35.0,19.4
1981-08-02T00:00:00,4.1,33.9,19.4
1981-08-03T00:00:00,0.0,32.8,14.4
1981-08-04T00:00:00,0.0,31.7,20.6
1981-08-05T00:00:00,0.0,32.2,18.9
1981-08-06T00:00:00,16.5,35.6,17.8
1981-08-07T00:00:00,6.9,35.6,16.7
1981-08-08T00:00:00,0.0,26.7,17.2
1981-08-09T00:00:00,8.1,27.8,16.7
1981-08-10T00:00:00,16.0,30.6,15.0
1981-08-11T00:00:00,0.8,25.6,15.0
1981-08-12T00:00:00,9.4,19.4,15.6
1981-08-13T00:00:00,0.0,25.0,15.6
1981-08-14T00:00:00,6.9,27.2,16.7
1981-08-15T00:00:00,0.0,32.8,16.7
1981-08-16T00:00:00,0.0,32.8,14.4
1981-08-17T00:00:00,2.3,33.3,13.3
1981-08-18T00:00:00,0.0,27.2,16.1
1981-08-19T00:00:00,0.0,26.7,16.7
1981-08-20T00:00:00,0.0,28.3,16.1
1981-08-21T00:00:00,0.0,29.4,15.6
1981-08-22T00:00:00,0.0,30.6,16.1
1981-08-23T00:00:00,0.0,32.2,16.1
1981-08-24T00:00:00,0.0,36.1,13.9
1981-08-25T00:00:00,0.0,31.1,13.3
1981-08-26T00:00:00,0.0,31.1,14.4
1981-08-27T00:00:00,6.1,32.8,15.6
1981-08-28T00:00:00,24.4,33.3,15.6
1981-08-29T00:00:00,0.0,35.0,15.6
1981-08-30T00:00:00,0.0,32.2,16.7
1981-08-31T00:00:00,0.0,33.9,16.1
1981-09-01T00:00:00,0.0,33.3,14.4
1981-09-02T00:00:00,0.0,32.8,14.4
1981-09-03T00:00:00,0.0,32.8,13.3
1981-09-04T00:00:00,7.6,31.7,7.8
1981-09-05T00:00:00,16.0,26.7,16.1
1981-09-06T00:00:00,5.6,23.3,15.0
1981-09-07T00:00:00,0.0,27.8,13.3
1981-09-08T00:00:00,2.8,18.3,12.8
1981-09-09T00:00:00,0.8,19.4,13.3
1981-09-10T00:00:00,1.0,24.4,12.8
1981-09-11T00:00:00,0.0,30.6,13.3
1981-09-12T00:00:00,0.0,30.0,12.8
1981-09-13T00:00:00,0.0,28.9,13.9
1981-09-14T00:00:00,0.0,31.1,9.4
1981-09-15T00:00:00,0.0,27.8,11.1
1981-09-16T00:00:00,0.0,27.8,11.1
1981-09-17T00:00:00,0.3,22.2,10.6
1981-09-18T00:00:00,0.0,17.2,7.8
1981-09-19T00:00:00,0.0,23.9,8.3
1981-09-20T00:00:00,0.0,31.1,8.3
1981-09-21T00:00:00,0.0,32.2,8.3
1981-09-22T00:00:00,0.0,32.8,10.6
1981-09-23T00:00:00,0.0,32.8,10.0
1981-09-24T00:00:00,0.0,32.8,8.3
1981-09-25T00:00:00,0.0,28.9,11.7
1981-09-26T00:00:00,0.0,31.1,12.2
1981-09-27T00:00:00,0.0,26.1,9.4
1981-09-28T00:00:00,0.0,29.4,12.8
1981-09-29T00:00:00,0.0,30.0,10.6
1981-09-30T00:00:00,0.0,30.0,10.6
1981-10-01T00:00:00,0.0,31.1,12.8
1981-10-02T00:00:00,0.0,31.1,12.8
1981-10-03T00:00:00,1.5,21.1,11.1
1981-10-04T00:00:00,0.0,25.6,9.4
1981-10-05T00:00:00,0.0,28.3,11.7
1981-10-06T00:00:00,0.0,28.3,12.8
1981-10-07T00:00:00,29.2,14.4,8.3
1981-10-08T00:00:00,0.0,12.8,7.8
1981-10-09T00:00:00,0.0,17.8,9.4
1981-10-10T00:00:00,0.0,25.6,7.8
1981-10-11T00:00:00,0.0,23.3,7.8
1981-10-12T00:00:00,0.0,24.4,11.7
1981-10-13T00:00:00,0.0,26.7,11.1
1981-10-14T00:00:00,0.0,26.7,11.1
1981-10-15T00:00:00,0.0,26.1,9.4
1981-10-16T00:00:00,0.8,12.8,9.4
1981-10-17T00:00:00,0.0,22.2,4.4
